车站编号,日期,时刻,进站量,出站量,客流量（进出）,环境温度,能耗值,hour,datetime,dayofweek,is_weekend,能耗值_lag1,能耗值_lag2,能耗值_rolling3_mean,能耗值_rolling3_std
图书馆站-环线,2024-08-27,9:00-10:00,750,1102,1852,31.0,178,9,2024-08-27 09:00:00,1,0,175.0,140.0,164.33333333333334,21.1266025033211
图书馆站-环线,2024-08-27,10:00-11:00,793,849,1642,31.8,178,10,2024-08-27 10:00:00,1,0,178.0,175.0,177.0,1.7320508075688772
图书馆站-环线,2024-08-27,11:00-12:00,784,694,1478,33.2,176,11,2024-08-27 11:00:00,1,0,178.0,178.0,177.33333333333334,1.1547005383792515
图书馆站-环线,2024-08-27,12:00-13:00,710,674,1384,32.8,176,12,2024-08-27 12:00:00,1,0,176.0,178.0,176.66666666666666,1.1547005383792515
图书馆站-环线,2024-08-27,13:00-14:00,510,830,1340,34.9,177,13,2024-08-27 13:00:00,1,0,176.0,176.0,176.33333333333334,0.5773502691896258
图书馆站-环线,2024-08-27,14:00-15:00,729,845,1574,33.5,176,14,2024-08-27 14:00:00,1,0,177.0,176.0,176.33333333333334,0.5773502691896258
图书馆站-环线,2024-08-27,15:00-16:00,822,774,1596,34.1,175,15,2024-08-27 15:00:00,1,0,176.0,177.0,176.0,1.0
图书馆站-环线,2024-08-27,16:00-17:00,1051,976,2027,37.0,163,16,2024-08-27 16:00:00,1,0,175.0,176.0,171.33333333333334,7.234178138070234
图书馆站-环线,2024-08-27,17:00-18:00,1117,1006,2123,32.4,198,17,2024-08-27 17:00:00,1,0,163.0,175.0,178.66666666666666,17.7857620959388
图书馆站-环线,2024-08-27,18:00-19:00,902,1034,1936,32.1,188,18,2024-08-27 18:00:00,1,0,198.0,163.0,183.0,18.027756377319946
图书馆站-环线,2024-08-27,19:00-20:00,604,832,1436,33.2,182,19,2024-08-27 19:00:00,1,0,188.0,198.0,189.33333333333334,8.082903768654761
图书馆站-环线,2024-08-27,20:00-21:00,454,456,910,30.2,154,20,2024-08-27 20:00:00,1,0,182.0,188.0,174.66666666666666,18.147543451754935
图书馆站-环线,2024-08-27,21:00-22:00,185,569,754,28.4,136,21,2024-08-27 21:00:00,1,0,154.0,182.0,157.33333333333334,23.18045153428495
图书馆站-环线,2024-08-27,22:00-23:00,98,407,505,28.3,123,22,2024-08-27 22:00:00,1,0,136.0,154.0,137.66666666666666,15.567059238447492
图书馆站-环线,2024-08-27,23:00-24:00,8,70,78,26.7,115,23,2024-08-27 23:00:00,1,0,123.0,136.0,124.66666666666667,10.598742063723098
图书馆站-环线,2024-08-28,6:00-7:00,386,123,509,27.2,111,6,2024-08-28 06:00:00,2,0,115.0,123.0,116.33333333333333,6.110100926607786
图书馆站-环线,2024-08-28,7:00-8:00,712,574,1286,28.3,136,7,2024-08-28 07:00:00,2,0,111.0,115.0,120.66666666666667,13.428824718989125
图书馆站-环线,2024-08-28,8:00-9:00,866,1479,2345,31.5,164,8,2024-08-28 08:00:00,2,0,136.0,111.0,137.0,26.514147167125703
图书馆站-环线,2024-08-28,9:00-10:00,786,1176,1962,29.3,168,9,2024-08-28 09:00:00,2,0,164.0,136.0,156.0,17.435595774162696
图书馆站-环线,2024-08-28,10:00-11:00,803,811,1614,32.7,171,10,2024-08-28 10:00:00,2,0,168.0,164.0,167.66666666666666,3.5118845842842465
图书馆站-环线,2024-08-28,11:00-12:00,761,683,1444,34.5,172,11,2024-08-28 11:00:00,2,0,171.0,168.0,170.33333333333334,2.081665999466133
图书馆站-环线,2024-08-28,12:00-13:00,857,692,1549,36.3,174,12,2024-08-28 12:00:00,2,0,172.0,171.0,172.33333333333334,1.5275252316519465
图书馆站-环线,2024-08-28,13:00-14:00,759,850,1609,36.4,174,13,2024-08-28 13:00:00,2,0,174.0,172.0,173.33333333333334,1.1547005383792515
图书馆站-环线,2024-08-28,14:00-15:00,753,826,1579,33.7,174,14,2024-08-28 14:00:00,2,0,174.0,174.0,174.0,0.0
图书馆站-环线,2024-08-28,15:00-16:00,736,672,1408,34.8,176,15,2024-08-28 15:00:00,2,0,174.0,174.0,174.66666666666666,1.1547005383792515
图书馆站-环线,2024-08-28,16:00-17:00,1066,894,1960,31.9,184,16,2024-08-28 16:00:00,2,0,176.0,174.0,178.0,5.291502622129181
图书馆站-环线,2024-08-28,17:00-18:00,1055,1028,2083,33.7,210,17,2024-08-28 17:00:00,2,0,184.0,176.0,190.0,17.776388834631177
图书馆站-环线,2024-08-28,18:00-19:00,810,849,1659,31.9,195,18,2024-08-28 18:00:00,2,0,210.0,184.0,196.33333333333334,13.051181300301263
图书馆站-环线,2024-08-28,19:00-20:00,513,682,1195,33.4,185,19,2024-08-28 19:00:00,2,0,195.0,210.0,196.66666666666666,12.583057392117915
图书馆站-环线,2024-08-28,20:00-21:00,408,619,1027,29.5,156,20,2024-08-28 20:00:00,2,0,185.0,195.0,178.66666666666666,20.256686138984662
图书馆站-环线,2024-08-28,21:00-22:00,293,483,776,29.7,137,21,2024-08-28 21:00:00,2,0,156.0,185.0,159.33333333333334,24.172987679087857
图书馆站-环线,2024-08-28,22:00-23:00,96,331,427,27.6,123,22,2024-08-28 22:00:00,2,0,137.0,156.0,138.66666666666666,16.56301099840646
图书馆站-环线,2024-08-28,23:00-24:00,12,109,121,28.5,115,23,2024-08-28 23:00:00,2,0,123.0,137.0,125.0,11.135528725660043
图书馆站-环线,2024-08-29,6:00-7:00,182,158,340,26.5,111,6,2024-08-29 06:00:00,3,0,115.0,123.0,116.33333333333333,6.110100926607786
图书馆站-环线,2024-08-29,7:00-8:00,562,842,1404,28.9,139,7,2024-08-29 07:00:00,3,0,111.0,115.0,121.66666666666667,15.14375558880073
图书馆站-环线,2024-08-29,8:00-9:00,905,1439,2344,29.6,157,8,2024-08-29 08:00:00,3,0,139.0,111.0,135.66666666666666,23.18045153428495
图书馆站-环线,2024-08-29,9:00-10:00,757,1123,1880,29.5,180,9,2024-08-29 09:00:00,3,0,157.0,139.0,158.66666666666666,20.55075018906447
图书馆站-环线,2024-08-29,10:00-11:00,740,896,1636,30.6,176,10,2024-08-29 10:00:00,3,0,180.0,157.0,171.0,12.288205727444508
图书馆站-环线,2024-08-29,11:00-12:00,809,682,1491,33.8,175,11,2024-08-29 11:00:00,3,0,176.0,180.0,177.0,2.6457513110645907
图书馆站-环线,2024-08-29,12:00-13:00,657,647,1304,36.7,177,12,2024-08-29 12:00:00,3,0,175.0,176.0,176.0,1.0
图书馆站-环线,2024-08-29,13:00-14:00,647,794,1441,36.0,176,13,2024-08-29 13:00:00,3,0,177.0,175.0,176.0,1.0
图书馆站-环线,2024-08-29,14:00-15:00,748,724,1472,35.5,175,14,2024-08-29 14:00:00,3,0,176.0,177.0,176.0,1.0
图书馆站-环线,2024-08-29,15:00-16:00,811,763,1574,34.8,175,15,2024-08-29 15:00:00,3,0,175.0,176.0,175.33333333333334,0.5773502691896258
图书馆站-环线,2024-08-29,16:00-17:00,917,852,1769,33.1,194,16,2024-08-29 16:00:00,3,0,175.0,175.0,181.33333333333334,10.969655114602888
图书馆站-环线,2024-08-29,17:00-18:00,1037,1156,2193,33.6,216,17,2024-08-29 17:00:00,3,0,194.0,175.0,195.0,20.518284528683193
图书馆站-环线,2024-08-29,18:00-19:00,925,1229,2154,34.6,230,18,2024-08-29 18:00:00,3,0,216.0,194.0,213.33333333333334,18.147543451754935
图书馆站-环线,2024-08-29,19:00-20:00,539,729,1268,31.6,206,19,2024-08-29 19:00:00,3,0,230.0,216.0,217.33333333333334,12.055427546683415
图书馆站-环线,2024-08-29,20:00-21:00,446,667,1113,29.5,169,20,2024-08-29 20:00:00,3,0,206.0,230.0,201.66666666666666,30.730007050655445
图书馆站-环线,2024-08-29,21:00-22:00,416,551,967,29.7,145,21,2024-08-29 21:00:00,3,0,169.0,206.0,173.33333333333334,30.730007050655445
图书馆站-环线,2024-08-29,22:00-23:00,128,283,411,29.6,129,22,2024-08-29 22:00:00,3,0,145.0,169.0,147.66666666666666,20.13289182738867
图书馆站-环线,2024-08-29,23:00-24:00,8,145,153,26.8,118,23,2024-08-29 23:00:00,3,0,129.0,145.0,130.66666666666666,13.576941236277534
图书馆站-环线,2024-08-30,6:00-7:00,175,86,261,27.8,113,6,2024-08-30 06:00:00,4,0,118.0,129.0,120.0,8.18535277187245
图书馆站-环线,2024-08-30,7:00-8:00,655,966,1621,29.2,139,7,2024-08-30 07:00:00,4,0,113.0,118.0,123.33333333333333,13.796134724383252
图书馆站-环线,2024-08-30,8:00-9:00,1463,1816,3279,29.1,178,8,2024-08-30 08:00:00,4,0,139.0,113.0,143.33333333333334,32.715949219506584
图书馆站-环线,2024-08-30,9:00-10:00,777,898,1675,29.9,191,9,2024-08-30 09:00:00,4,0,178.0,139.0,169.33333333333334,27.061657993059725
图书馆站-环线,2024-08-30,10:00-11:00,767,891,1658,32.0,186,10,2024-08-30 10:00:00,4,0,191.0,178.0,185.0,6.557438524302
图书馆站-环线,2024-08-30,11:00-12:00,724,723,1447,34.9,181,11,2024-08-30 11:00:00,4,0,186.0,191.0,186.0,5.0
图书馆站-环线,2024-08-30,12:00-13:00,775,692,1467,35.3,178,12,2024-08-30 12:00:00,4,0,181.0,186.0,181.66666666666666,4.041451884327381
图书馆站-环线,2024-08-30,13:00-14:00,655,888,1543,33.4,177,13,2024-08-30 13:00:00,4,0,178.0,181.0,178.66666666666666,2.081665999466133
图书馆站-环线,2024-08-30,14:00-15:00,731,845,1576,34.8,176,14,2024-08-30 14:00:00,4,0,177.0,178.0,177.0,1.0
图书馆站-环线,2024-08-30,15:00-16:00,841,739,1580,35.8,175,15,2024-08-30 15:00:00,4,0,176.0,177.0,176.0,1.0
图书馆站-环线,2024-08-30,16:00-17:00,1112,774,1886,33.7,185,16,2024-08-30 16:00:00,4,0,175.0,176.0,178.66666666666666,5.507570547286102
图书馆站-环线,2024-08-30,17:00-18:00,1090,1168,2258,33.4,210,17,2024-08-30 17:00:00,4,0,185.0,175.0,190.0,18.027756377319946
图书馆站-环线,2024-08-30,18:00-19:00,899,1346,2245,33.8,209,18,2024-08-30 18:00:00,4,0,210.0,185.0,201.33333333333334,14.153915830374762
图书馆站-环线,2024-08-30,19:00-20:00,500,693,1193,34.7,196,19,2024-08-30 19:00:00,4,0,209.0,210.0,205.0,7.810249675906654
图书馆站-环线,2024-08-30,20:00-21:00,352,591,943,31.0,162,20,2024-08-30 20:00:00,4,0,196.0,209.0,189.0,24.269322199023193
图书馆站-环线,2024-08-30,21:00-22:00,406,539,945,28.8,140,21,2024-08-30 21:00:00,4,0,162.0,196.0,166.0,28.21347195933177
图书馆站-环线,2024-08-30,22:00-23:00,124,279,403,29.1,125,22,2024-08-30 22:00:00,4,0,140.0,162.0,142.33333333333334,18.610033136277146
图书馆站-环线,2024-08-30,23:00-24:00,10,98,108,27.1,116,23,2024-08-30 23:00:00,4,0,125.0,140.0,127.0,12.12435565298214
图书馆站-环线,2024-08-31,6:00-7:00,224,142,366,27.6,115,6,2024-08-31 06:00:00,5,1,116.0,125.0,118.66666666666667,5.507570547286102
图书馆站-环线,2024-08-31,7:00-8:00,908,1153,2061,27.4,124,7,2024-08-31 07:00:00,5,1,115.0,116.0,118.33333333333333,4.932882862316247
图书馆站-环线,2024-08-31,8:00-9:00,1421,1870,3291,30.6,181,8,2024-08-31 08:00:00,5,1,124.0,115.0,140.0,35.79106033634656
图书馆站-环线,2024-08-31,9:00-10:00,821,1171,1992,31.8,213,9,2024-08-31 09:00:00,5,1,181.0,124.0,172.66666666666666,45.081407845511364
图书馆站-环线,2024-08-31,10:00-11:00,935,859,1794,31.3,204,10,2024-08-31 10:00:00,5,1,213.0,181.0,199.33333333333334,16.50252505931542
图书馆站-环线,2024-08-31,11:00-12:00,908,659,1567,34.4,197,11,2024-08-31 11:00:00,5,1,204.0,213.0,204.66666666666666,8.020806277010642
图书馆站-环线,2024-08-31,12:00-13:00,939,775,1714,33.4,194,12,2024-08-31 12:00:00,5,1,197.0,204.0,198.33333333333334,5.131601439446884
图书馆站-环线,2024-08-31,13:00-14:00,691,867,1558,37.5,193,13,2024-08-31 13:00:00,5,1,194.0,197.0,194.66666666666666,2.081665999466133
图书馆站-环线,2024-08-31,14:00-15:00,766,865,1631,35.5,191,14,2024-08-31 14:00:00,5,1,193.0,194.0,192.66666666666666,1.5275252316519465
图书馆站-环线,2024-08-31,15:00-16:00,879,695,1574,35.5,190,15,2024-08-31 15:00:00,5,1,191.0,193.0,191.33333333333334,1.5275252316519465
图书馆站-环线,2024-08-31,16:00-17:00,1263,835,2098,34.2,197,16,2024-08-31 16:00:00,5,1,190.0,191.0,192.66666666666666,3.7859388972001824
图书馆站-环线,2024-08-31,17:00-18:00,1272,1078,2350,34.0,225,17,2024-08-31 17:00:00,5,1,197.0,190.0,204.0,18.520259177452136
图书馆站-环线,2024-08-31,18:00-19:00,1090,1322,2412,32.5,248,18,2024-08-31 18:00:00,5,1,225.0,197.0,223.33333333333334,25.540817005987364
图书馆站-环线,2024-08-31,19:00-20:00,512,749,1261,32.2,223,19,2024-08-31 19:00:00,5,1,248.0,225.0,232.0,13.892443989449804
图书馆站-环线,2024-08-31,20:00-21:00,396,638,1034,29.2,182,20,2024-08-31 20:00:00,5,1,223.0,248.0,217.66666666666666,33.321664624285106
图书馆站-环线,2024-08-31,21:00-22:00,390,610,1000,29.5,156,21,2024-08-31 21:00:00,5,1,182.0,223.0,187.0,33.77869150810907
图书馆站-环线,2024-08-31,22:00-23:00,142,279,421,28.3,138,22,2024-08-31 22:00:00,5,1,156.0,182.0,158.66666666666666,22.12088003071608
图书馆站-环线,2024-08-31,23:00-24:00,11,36,47,26.9,127,23,2024-08-31 23:00:00,5,1,138.0,156.0,140.33333333333334,14.6401275039985
图书馆站-环线,2024-09-01,6:00-7:00,411,119,530,24.9,121,6,2024-09-01 06:00:00,6,1,127.0,138.0,128.66666666666666,8.621678104251709
图书馆站-环线,2024-09-01,7:00-8:00,1035,1433,2468,26.7,115,7,2024-09-01 07:00:00,6,1,121.0,127.0,121.0,6.0
图书馆站-环线,2024-09-01,8:00-9:00,814,1442,2256,28.5,173,8,2024-09-01 08:00:00,6,1,115.0,121.0,136.33333333333334,31.895663237081827
图书馆站-环线,2024-09-01,9:00-10:00,815,909,1724,29.6,172,9,2024-09-01 09:00:00,6,1,173.0,115.0,153.33333333333334,33.20140559273558
图书馆站-环线,2024-09-01,10:00-11:00,961,914,1875,29.6,178,10,2024-09-01 10:00:00,6,1,172.0,173.0,174.33333333333334,3.2145502536643185
图书馆站-环线,2024-09-01,11:00-12:00,839,737,1576,30.2,182,11,2024-09-01 11:00:00,6,1,178.0,172.0,177.33333333333334,5.033222956847167
图书馆站-环线,2024-09-01,12:00-13:00,867,751,1618,31.2,184,12,2024-09-01 12:00:00,6,1,182.0,178.0,181.33333333333334,3.0550504633038935
图书馆站-环线,2024-09-01,13:00-14:00,876,902,1778,31.8,186,13,2024-09-01 13:00:00,6,1,184.0,182.0,184.0,2.0
图书馆站-环线,2024-09-01,14:00-15:00,809,855,1664,33.0,187,14,2024-09-01 14:00:00,6,1,186.0,184.0,185.66666666666666,1.5275252316519465
图书馆站-环线,2024-09-01,15:00-16:00,970,779,1749,33.8,188,15,2024-09-01 15:00:00,6,1,187.0,186.0,187.0,1.0
图书馆站-环线,2024-09-01,16:00-17:00,650,628,1278,32.0,182,16,2024-09-01 16:00:00,6,1,188.0,187.0,185.66666666666666,3.2145502536643185
图书馆站-环线,2024-09-01,17:00-18:00,1055,1211,2266,31.6,217,17,2024-09-01 17:00:00,6,1,182.0,188.0,195.66666666666666,18.717193521821944
图书馆站-环线,2024-09-01,18:00-19:00,943,961,1904,32.1,204,18,2024-09-01 18:00:00,6,1,217.0,182.0,201.0,17.69180601295413
图书馆站-环线,2024-09-01,19:00-20:00,506,774,1280,31.2,197,19,2024-09-01 19:00:00,6,1,204.0,217.0,206.0,10.14889156509222
图书馆站-环线,2024-09-01,20:00-21:00,459,639,1098,28.4,166,20,2024-09-01 20:00:00,6,1,197.0,204.0,189.0,20.223748416156685
图书馆站-环线,2024-09-01,21:00-22:00,228,603,831,30.1,146,21,2024-09-01 21:00:00,6,1,166.0,197.0,169.66666666666666,25.69695182961071
图书馆站-环线,2024-09-01,22:00-23:00,124,300,424,26.6,133,22,2024-09-01 22:00:00,6,1,146.0,166.0,148.33333333333334,16.62327685305558
图书馆站-环线,2024-09-01,23:00-24:00,7,91,98,25.8,124,23,2024-09-01 23:00:00,6,1,133.0,146.0,134.33333333333334,11.060440015358038
图书馆站-环线,2024-09-02,6:00-7:00,333,140,473,25.9,116,6,2024-09-02 06:00:00,0,0,124.0,133.0,124.33333333333333,8.504900548115383
图书馆站-环线,2024-09-02,7:00-8:00,613,844,1457,28.0,130,7,2024-09-02 07:00:00,0,0,116.0,124.0,123.33333333333333,7.023769168568492
图书馆站-环线,2024-09-02,8:00-9:00,1158,1529,2687,28.8,177,8,2024-09-02 08:00:00,0,0,130.0,116.0,141.0,31.953090617340916
图书馆站-环线,2024-09-02,9:00-10:00,734,1062,1796,28.6,188,9,2024-09-02 09:00:00,0,0,177.0,130.0,165.0,30.805843601498726
图书馆站-环线,2024-09-02,10:00-11:00,825,806,1631,30.5,184,10,2024-09-02 10:00:00,0,0,188.0,177.0,183.0,5.5677643628300215
图书馆站-环线,2024-09-02,11:00-12:00,760,714,1474,32.1,179,11,2024-09-02 11:00:00,0,0,184.0,188.0,183.66666666666666,4.509249752822894
图书馆站-环线,2024-09-02,12:00-13:00,782,746,1528,33.4,178,12,2024-09-02 12:00:00,0,0,179.0,184.0,180.33333333333334,3.2145502536643185
图书馆站-环线,2024-09-02,13:00-14:00,785,785,1570,33.1,178,13,2024-09-02 13:00:00,0,0,178.0,179.0,178.33333333333334,0.5773502691896258
图书馆站-环线,2024-09-02,14:00-15:00,784,902,1686,33.9,178,14,2024-09-02 14:00:00,0,0,178.0,178.0,178.0,0.0
图书馆站-环线,2024-09-02,15:00-16:00,826,750,1576,32.3,177,15,2024-09-02 15:00:00,0,0,178.0,178.0,177.66666666666666,0.5773502691896258
图书馆站-环线,2024-09-02,16:00-17:00,1393,872,2265,35.6,189,16,2024-09-02 16:00:00,0,0,177.0,178.0,181.33333333333334,6.6583281184793925
图书馆站-环线,2024-09-02,17:00-18:00,1256,1203,2459,31.5,214,17,2024-09-02 17:00:00,0,0,189.0,177.0,193.33333333333334,18.876793513023692
图书馆站-环线,2024-09-02,18:00-19:00,892,1471,2363,31.6,216,18,2024-09-02 18:00:00,0,0,214.0,189.0,206.33333333333334,15.044378795195676
图书馆站-环线,2024-09-02,19:00-20:00,458,658,1116,29.8,199,19,2024-09-02 19:00:00,0,0,216.0,214.0,209.66666666666666,9.291573243177568
图书馆站-环线,2024-09-02,20:00-21:00,387,581,968,28.9,164,20,2024-09-02 20:00:00,0,0,199.0,216.0,193.0,26.514147167125703
图书馆站-环线,2024-09-02,21:00-22:00,394,532,926,27.6,141,21,2024-09-02 21:00:00,0,0,164.0,199.0,168.0,29.206163733020468
图书馆站-环线,2024-09-02,22:00-23:00,107,361,468,25.8,127,22,2024-09-02 22:00:00,0,0,141.0,164.0,144.0,18.681541692269406
图书馆站-环线,2024-09-02,23:00-24:00,9,152,161,23.4,117,23,2024-09-02 23:00:00,0,0,127.0,141.0,128.33333333333334,12.055427546683415
图书馆站-环线,2024-09-03,6:00-7:00,348,101,449,26.0,112,6,2024-09-03 06:00:00,1,0,117.0,127.0,118.66666666666667,7.637626158259734
图书馆站-环线,2024-09-03,7:00-8:00,940,1405,2345,25.8,169,7,2024-09-03 07:00:00,1,0,112.0,117.0,132.66666666666666,31.56474826976026
图书馆站-环线,2024-09-03,8:00-9:00,1256,1493,2749,28.8,182,8,2024-09-03 08:00:00,1,0,169.0,112.0,154.33333333333334,37.233497463081996
图书馆站-环线,2024-09-03,9:00-10:00,778,1380,2158,30.3,203,9,2024-09-03 09:00:00,1,0,182.0,169.0,184.66666666666666,17.15614564327703
图书馆站-环线,2024-09-03,10:00-11:00,816,662,1478,31.1,191,10,2024-09-03 10:00:00,1,0,203.0,182.0,192.0,10.535653752852738
图书馆站-环线,2024-09-03,11:00-12:00,793,651,1444,30.2,184,11,2024-09-03 11:00:00,1,0,191.0,203.0,192.66666666666666,9.60902353693305
图书馆站-环线,2024-09-03,12:00-13:00,716,679,1395,32.4,181,12,2024-09-03 12:00:00,1,0,184.0,191.0,185.33333333333334,5.131601439446884
图书馆站-环线,2024-09-03,13:00-14:00,547,833,1380,33.6,179,13,2024-09-03 13:00:00,1,0,181.0,184.0,181.33333333333334,2.5166114784235836
图书馆站-环线,2024-09-03,14:00-15:00,711,789,1500,33.3,177,14,2024-09-03 14:00:00,1,0,179.0,181.0,179.0,2.0
图书馆站-环线,2024-09-03,15:00-16:00,749,903,1652,32.7,177,15,2024-09-03 15:00:00,1,0,177.0,179.0,177.66666666666666,1.1547005383792515
图书馆站-环线,2024-09-03,16:00-17:00,732,953,1685,31.8,183,16,2024-09-03 16:00:00,1,0,177.0,177.0,179.0,3.4641016151377544
图书馆站-环线,2024-09-03,17:00-18:00,1333,1111,2444,33.0,209,17,2024-09-03 17:00:00,1,0,183.0,177.0,189.66666666666666,17.009801096230767
图书馆站-环线,2024-09-03,18:00-19:00,885,1010,1895,30.8,202,18,2024-09-03 18:00:00,1,0,209.0,183.0,198.0,13.45362404707371
图书馆站-环线,2024-09-03,19:00-20:00,505,718,1223,30.1,191,19,2024-09-03 19:00:00,1,0,202.0,209.0,200.66666666666666,9.073771725877465
图书馆站-环线,2024-09-03,20:00-21:00,357,520,877,28.6,159,20,2024-09-03 20:00:00,1,0,191.0,202.0,184.0,22.338307903688676
图书馆站-环线,2024-09-03,21:00-22:00,398,613,1011,26.2,139,21,2024-09-03 21:00:00,1,0,159.0,191.0,163.0,26.229754097208
图书馆站-环线,2024-09-03,22:00-23:00,113,228,341,26.6,125,22,2024-09-03 22:00:00,1,0,139.0,159.0,141.0,17.08800749063506
图书馆站-环线,2024-09-03,23:00-24:00,10,147,157,25.0,116,23,2024-09-03 23:00:00,1,0,125.0,139.0,126.66666666666667,11.590225767142474
图书馆站-环线,2024-09-04,6:00-7:00,185,118,303,24.6,111,6,2024-09-04 06:00:00,2,0,116.0,125.0,117.33333333333333,7.094598884597588
图书馆站-环线,2024-09-04,7:00-8:00,946,1324,2270,27.6,136,7,2024-09-04 07:00:00,2,0,111.0,116.0,121.0,13.228756555322953
图书馆站-环线,2024-09-04,8:00-9:00,1178,1421,2599,28.2,172,8,2024-09-04 08:00:00,2,0,136.0,111.0,139.66666666666666,30.664855018951798
图书馆站-环线,2024-09-04,9:00-10:00,971,818,1789,29.7,152,9,2024-09-04 09:00:00,2,0,172.0,136.0,153.33333333333334,18.036999011291577
图书馆站-环线,2024-09-04,10:00-11:00,661,787,1448,30.9,162,10,2024-09-04 10:00:00,2,0,152.0,172.0,162.0,10.0
图书馆站-环线,2024-09-04,11:00-12:00,832,724,1556,32.5,167,11,2024-09-04 11:00:00,2,0,162.0,152.0,160.33333333333334,7.637626158259733
图书馆站-环线,2024-09-04,12:00-13:00,711,613,1324,32.1,170,12,2024-09-04 12:00:00,2,0,167.0,162.0,166.33333333333334,4.041451884327381
图书馆站-环线,2024-09-04,13:00-14:00,617,764,1381,33.2,172,13,2024-09-04 13:00:00,2,0,170.0,167.0,169.66666666666666,2.5166114784235836
图书馆站-环线,2024-09-04,14:00-15:00,700,786,1486,32.9,173,14,2024-09-04 14:00:00,2,0,172.0,170.0,171.66666666666666,1.5275252316519465
图书馆站-环线,2024-09-04,15:00-16:00,845,796,1641,33.5,174,15,2024-09-04 15:00:00,2,0,173.0,172.0,173.0,1.0
图书馆站-环线,2024-09-04,16:00-17:00,839,935,1774,32.9,184,16,2024-09-04 16:00:00,2,0,174.0,173.0,177.0,6.082762530298219
图书馆站-环线,2024-09-04,17:00-18:00,1162,1056,2218,29.9,209,17,2024-09-04 17:00:00,2,0,184.0,174.0,189.0,18.027756377319946
图书馆站-环线,2024-09-04,18:00-19:00,747,1425,2172,30.2,215,18,2024-09-04 18:00:00,2,0,209.0,184.0,202.66666666666666,16.441816606851365
